path	class	kind	line	owner_zone	file_lines	sha256
src/mechanist/AbstractDistantZoneSimulation.java	AbstractDistantZoneSimulation	class	13	world.generation.transition	140	e3de6c94733229ac182fd2ecfe0f1d4b632ca8bfd689162e4a1c95e0174e6778
src/mechanist/AbstractDistantZoneSimulation.java	ZoneLedger	class	24	world.generation.transition	140	e3de6c94733229ac182fd2ecfe0f1d4b632ca8bfd689162e4a1c95e0174e6778
src/mechanist/AbstractDistantZoneSimulation.java	TickResult	class	46	world.generation.transition	140	e3de6c94733229ac182fd2ecfe0f1d4b632ca8bfd689162e4a1c95e0174e6778
src/mechanist/AccessibilityCompatibilityAuthority.java	AccessibilityCompatibilityAuthority	class	13	runtime.options	137	fca106671a49e88a11af0f85bdde20acd8ae62778e877421157f970a896e4c18
src/mechanist/AccessibilityCompatibilityAuthority.java	CvdMode	enum	16	runtime.options	137	fca106671a49e88a11af0f85bdde20acd8ae62778e877421157f970a896e4c18
src/mechanist/AccessibilityRuntimeOptionsSubsystem.java	AccessibilityRuntimeOptionsSubsystem	class	7	runtime.options	76	aee716a87575b469e0e23edfbd3160ac55c680d5962e9d12068c361f620fa89f
src/mechanist/AdminCommandDispatcher.java	AdminCommandDispatcher	class	7	unclassified	342	31fc46253d30737b5c2afca7f2521e4b0a8934672c3ef52c4c5af919f8ccb001
src/mechanist/AdminCommandDispatcher.java	MutationSink	interface	10	unclassified	342	31fc46253d30737b5c2afca7f2521e4b0a8934672c3ef52c4c5af919f8ccb001
src/mechanist/AdminDeobfuscatorPanel.java	AdminDeobfuscatorPanel	class	35	ui.render.surface	257	385e227de21b70950a5126ef851e33a16507f715183b502432aefbb0a69315f9
src/mechanist/AdminSecurityLogger.java	AdminSecurityLogger	class	11	unclassified	53	a2cc9fa46e954239814c9f317b2e8e8314024618127005d391bd0ece30d4f6fa
src/mechanist/AfkSessionWatchdog.java	AfkSessionWatchdog	class	14	server.authority.launcher	64	d976f48e7704d73aba112cb41854b1ca420bc92c2afb4067d43465c44f13b78d
src/mechanist/AfkSessionWatchdog.java	DisconnectAction	interface	15	server.authority.launcher	64	d976f48e7704d73aba112cb41854b1ca420bc92c2afb4067d43465c44f13b78d
src/mechanist/AfkSessionWatchdog.java	TimeoutPlan	record	17	server.authority.launcher	64	d976f48e7704d73aba112cb41854b1ca420bc92c2afb4067d43465c44f13b78d
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	class	10	world.generation.transition	111	66e43d28da3a48f2564b7f217ba10e27ad9f63f82a880e35d75bea92e1ada5dd
src/mechanist/AppIconAuthority.java	AppIconAuthority	class	21	unclassified	91	a31b18b0198f4ecf87ad3efa24d7b7164f4af058ebb4854fd505b0292e554518
src/mechanist/ApplicationRuntimeMode.java	ApplicationRuntimeMode	enum	9	runtime.options	25	a289c4bdb3a5ffd169a7686741dcaa0db594c3b0073e89c8f886b80d7b499bf6
src/mechanist/ArbitesPrecinctFixtureAuthority.java	ArbitesPrecinctFixtureAuthority	class	13	interaction.fixtures.machines	202	facf2be78e543fcb1b9c0038cb59dd1f3777b3ea84b545a6afa1369adae6b5f5
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	enum	30	interaction.fixtures.machines	202	facf2be78e543fcb1b9c0038cb59dd1f3777b3ea84b545a6afa1369adae6b5f5
src/mechanist/ArtPackManager.java	owns	class	18	assets.registry.art	360	ce3860d161f26353cf960de96fa55a58e5fc493b35a5d758b9697b127b43b915
src/mechanist/ArtPackManager.java	ArtPackManager	class	26	assets.registry.art	360	ce3860d161f26353cf960de96fa55a58e5fc493b35a5d758b9697b127b43b915
src/mechanist/AssetIntegrationDisciplineAuthority.java	AssetIntegrationDisciplineAuthority	class	12	assets.registry.art	518	5c93fff96f38ec5d7408c20aee9099123edf9ce924cbd3574a97bec7e3f05beb
src/mechanist/AssetRegistryHardeningAuthority.java	AssetRegistryHardeningAuthority	class	27	assets.registry.art	175	4d1a24ccf56f73177650c1c27900d9c1bf42e1edc84bc9eb580344baad9fd98e
src/mechanist/AssetRegistryHardeningAuthority.java	HardeningAudit	record	49	world.generation.transition	175	4d1a24ccf56f73177650c1c27900d9c1bf42e1edc84bc9eb580344baad9fd98e
src/mechanist/AudioRuntimeFramework.java	SoundManager	class	15	ui.render.surface	424	3e235e273c3c0c80d41f43fd802e2fbcecc0819169989cf5372f51fe131ea4c3
src/mechanist/AudioRuntimeFramework.java	DynamicMusicManager	class	237	ui.render.surface	424	3e235e273c3c0c80d41f43fd802e2fbcecc0819169989cf5372f51fe131ea4c3
src/mechanist/AuthoritativeAeadPacketValidator.java	AuthoritativeAeadPacketValidator	class	20	server.authority.launcher	111	67b11aafcd73866b8e26c262f2d495385b6cf106616d4ca59081896997c1397b
src/mechanist/AuthoritativeAeadPacketValidator.java	SecurePacketFrame	record	25	ui.render.surface	111	67b11aafcd73866b8e26c262f2d495385b6cf106616d4ca59081896997c1397b
src/mechanist/AuthoritativeAeadPacketValidator.java	PacketSecurityException	class	45	server.authority.launcher	111	67b11aafcd73866b8e26c262f2d495385b6cf106616d4ca59081896997c1397b
src/mechanist/AuthoritativeWorldGrid.java	AuthoritativeWorldGrid	class	9	world.generation.transition	57	4d2932f4ebf515e8816325fcb921fa32054258e1dd68893d15de89e8064bf4b2
src/mechanist/AuthoritativeWorldGrid.java	TileBlocker	enum	10	world.generation.transition	57	4d2932f4ebf515e8816325fcb921fa32054258e1dd68893d15de89e8064bf4b2
src/mechanist/AuthoritativeWorldGrid.java	Tile	record	11	world.generation.transition	57	4d2932f4ebf515e8816325fcb921fa32054258e1dd68893d15de89e8064bf4b2
src/mechanist/AuthoritativeWorldRuntime.java	AuthoritativeWorldRuntime	class	15	runtime.options	173	ddb1868c3e598acfb030d0b81159c715e786668fb3ced372eada1331b9d598d3
src/mechanist/AuthoritativeWorldRuntime.java	MutationCommit	interface	18	runtime.options	173	ddb1868c3e598acfb030d0b81159c715e786668fb3ced372eada1331b9d598d3
src/mechanist/AuthoritativeWorldRuntime.java	AuthoritativeWorldSnapshot	record	127	runtime.options	173	ddb1868c3e598acfb030d0b81159c715e786668fb3ced372eada1331b9d598d3
src/mechanist/BarMarketSocialFixtureAuthority.java	BarMarketSocialFixtureAuthority	class	12	interaction.fixtures.machines	202	32eb8edb5796be1d801511058d2dd68bed2937c5ce18440df2c71e163e753e7a
src/mechanist/BarMarketSocialFixtureAuthority.java	Variant	enum	25	interaction.fixtures.machines	202	32eb8edb5796be1d801511058d2dd68bed2937c5ce18440df2c71e163e753e7a
src/mechanist/BlueprintConstructionAuthority.java	BlueprintConstructionAuthority	class	13	unclassified	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	CellKind	enum	16	unclassified	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	AnchorKind	enum	17	unclassified	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	ValidationSeverity	enum	18	diagnostics.smoke.audit	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	BlueprintCell	record	20	unclassified	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	AnchorPoint	record	28	unclassified	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	BlueprintObject	record	36	unclassified	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	RoomBlueprint	record	44	world.generation.transition	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	TargetTile	record	75	assets.registry.art	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	ValidationIssue	record	77	diagnostics.smoke.audit	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	ValidationResult	record	81	diagnostics.smoke.audit	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	GhostTile	record	83	assets.registry.art	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	GhostPlan	record	84	server.authority.launcher	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	BuildComponent	record	85	unclassified	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BlueprintConstructionAuthority.java	TileBuildRecipe	record	92	assets.registry.art	299	02d517d29dc9ccb19d7fa50858c904033099f1b2b9faa0415cb47218889c2e92
src/mechanist/BootSurfacePainter.java	BootSurfacePainter	class	11	ui.render.surface	35	804927bed7c70af56fd0e02370c4044bfcf1ece26ce7b0be84f02a947a3a75af
src/mechanist/CharacterIdentityFramework.java	CharacterCreationAudit	class	5	ui.render.surface	430	61920a320ffc535f3af737272955ee34a12382cc8198b24dc17b9e33f4ee8691
src/mechanist/CharacterIdentityFramework.java	CharacterCreationAuditApi	class	22	ui.render.surface	430	61920a320ffc535f3af737272955ee34a12382cc8198b24dc17b9e33f4ee8691
src/mechanist/CharacterIdentityFramework.java	CharacterCreationAuthority	class	37	ui.render.surface	430	61920a320ffc535f3af737272955ee34a12382cc8198b24dc17b9e33f4ee8691
src/mechanist/CharacterIdentityFramework.java	FactionRankEntry	class	186	ui.render.surface	430	61920a320ffc535f3af737272955ee34a12382cc8198b24dc17b9e33f4ee8691
src/mechanist/CharacterIdentityFramework.java	FactionRosterProfile	class	195	ui.render.surface	430	61920a320ffc535f3af737272955ee34a12382cc8198b24dc17b9e33f4ee8691
src/mechanist/CharacterIdentityFramework.java	FactionRosterAuthority	class	208	ui.render.surface	430	61920a320ffc535f3af737272955ee34a12382cc8198b24dc17b9e33f4ee8691
src/mechanist/CharacterIdentityFramework.java	Candidate	class	329	ui.render.surface	430	61920a320ffc535f3af737272955ee34a12382cc8198b24dc17b9e33f4ee8691
src/mechanist/CharacterIdentityFramework.java	JobProfile	class	384	ui.render.surface	430	61920a320ffc535f3af737272955ee34a12382cc8198b24dc17b9e33f4ee8691
src/mechanist/CharacterNameKeyController.java	CharacterNameKeyController	class	5	ui.input.navigation	38	a5df4e15f50a74f420448ec69822f0231dd8262b5eb1200f21585131326280b2
src/mechanist/CharacterSaveManager.java	CharacterSaveManager	class	20	inventory.items.persistence	79	c12b579d9f186ce74ffc45fb4f2736d093282a81020d1a122f6f0daa5b7274af
src/mechanist/CharacterStateRecord.java	CharacterStateRecord	record	9	unclassified	84	12a9bbc6e9c75ebad37e22bee501036bad855526efeffcd24047aad3f10adeeb
src/mechanist/ChatRuntimeAuthority.java	ChatRuntimeAuthority	class	21	runtime.options	322	c17aa58581caad865576077603accf7cfb46a2ae47dae9ea8134af0f5468c9d4
src/mechanist/ChatRuntimeAuthority.java	ChatOutboundPayload	record	202	runtime.options	322	c17aa58581caad865576077603accf7cfb46a2ae47dae9ea8134af0f5468c9d4
src/mechanist/ChatRuntimeAuthority.java	ChatSecurity	class	218	runtime.options	322	c17aa58581caad865576077603accf7cfb46a2ae47dae9ea8134af0f5468c9d4
src/mechanist/ChatRuntimeAuthority.java	BoundedSanitizingDocumentFilter	class	271	runtime.options	322	c17aa58581caad865576077603accf7cfb46a2ae47dae9ea8134af0f5468c9d4
src/mechanist/ChatRuntimeAuthority.java	AsyncChatLogger	class	288	runtime.options	322	c17aa58581caad865576077603accf7cfb46a2ae47dae9ea8134af0f5468c9d4
src/mechanist/ClientLauncherContext.java	ClientLauncherContext	class	17	server.authority.launcher	203	42725f0f4da721a0db749c7616aa38a7d9524bfbbc10c298789952d1e040d564
src/mechanist/ClientLauncherContext.java	Snapshot	record	21	server.authority.launcher	203	42725f0f4da721a0db749c7616aa38a7d9524bfbbc10c298789952d1e040d564
src/mechanist/ClientLauncherContext.java	JoinIdentity	record	43	combat.entities.simulation	203	42725f0f4da721a0db749c7616aa38a7d9524bfbbc10c298789952d1e040d564
src/mechanist/ClientPackageLaunchAuthority.java	ClientPackageLaunchAuthority	class	22	server.authority.launcher	100	c0e85bce8cb23fd5219a959fe8272c23b24e739c40a2e8aa7474de10785c4e9a
src/mechanist/Clothing.java	Clothing	class	15	unclassified	28	97eccc886fd6dab86a3e9f942cf070d400cf4a903f01cd8d6947fcb7089df38d
src/mechanist/CombatRuntimeFramework.java	ExplosiveProfile	class	15	ui.render.surface	196	1a8e0d658a7bb9d7fcbf2dc0b19e7aed0a54989365e70d66d86e9c8b2c6b4366
src/mechanist/CombatRuntimeFramework.java	ExplosionAnimation	class	36	ui.render.surface	196	1a8e0d658a7bb9d7fcbf2dc0b19e7aed0a54989365e70d66d86e9c8b2c6b4366
src/mechanist/CombatRuntimeFramework.java	CombatAnimation	class	45	ui.render.surface	196	1a8e0d658a7bb9d7fcbf2dc0b19e7aed0a54989365e70d66d86e9c8b2c6b4366
src/mechanist/CombatRuntimeFramework.java	SensePing	class	60	ui.render.surface	196	1a8e0d658a7bb9d7fcbf2dc0b19e7aed0a54989365e70d66d86e9c8b2c6b4366
src/mechanist/CombatRuntimeFramework.java	TargetingSolution	class	67	ui.render.surface	196	1a8e0d658a7bb9d7fcbf2dc0b19e7aed0a54989365e70d66d86e9c8b2c6b4366
src/mechanist/CombatRuntimeFramework.java	IntentReadResult	class	93	ui.render.surface	196	1a8e0d658a7bb9d7fcbf2dc0b19e7aed0a54989365e70d66d86e9c8b2c6b4366
src/mechanist/CombatRuntimeFramework.java	PlayerDefeatAndScoreAuthority	class	110	ui.render.surface	196	1a8e0d658a7bb9d7fcbf2dc0b19e7aed0a54989365e70d66d86e9c8b2c6b4366
src/mechanist/CombatRuntimeFramework.java	BodyPart	class	171	ui.render.surface	196	1a8e0d658a7bb9d7fcbf2dc0b19e7aed0a54989365e70d66d86e9c8b2c6b4366
src/mechanist/ConstructionGovernanceAuthority.java	ConstructionGovernanceAuthority	class	13	unclassified	300	9c2a30183e1da8d58f48fc1041b8405ef137fcbaaf996b66446ad59085da2fa8
src/mechanist/ConstructionGovernanceAuthority.java	RoomRole	enum	16	world.generation.transition	300	9c2a30183e1da8d58f48fc1041b8405ef137fcbaaf996b66446ad59085da2fa8
src/mechanist/ConstructionGovernanceAuthority.java	UtilityTag	enum	33	unclassified	300	9c2a30183e1da8d58f48fc1041b8405ef137fcbaaf996b66446ad59085da2fa8
src/mechanist/ConstructionGovernanceAuthority.java	ValidationTag	enum	47	diagnostics.smoke.audit	300	9c2a30183e1da8d58f48fc1041b8405ef137fcbaaf996b66446ad59085da2fa8
src/mechanist/ConstructionGovernanceAuthority.java	RoomGovernanceSpec	class	63	world.generation.transition	300	9c2a30183e1da8d58f48fc1041b8405ef137fcbaaf996b66446ad59085da2fa8
src/mechanist/ConstructionGovernanceAuthority.java	BlueprintGovernanceSpec	class	92	unclassified	300	9c2a30183e1da8d58f48fc1041b8405ef137fcbaaf996b66446ad59085da2fa8
src/mechanist/ConstructionPlacementFeedbackAuthority.java	ConstructionPlacementFeedbackAuthority	class	12	unclassified	97	ba9e29331cf97868fea1cc261937a784789ec2078a109a68534f8f912ceb7cd0
src/mechanist/ConstructionValidationInspectionAuthority.java	ConstructionValidationInspectionAuthority	class	12	diagnostics.smoke.audit	68	c44eeceb079ef7c83dfc5396f0bc0af5fe731cb51bfacab8edbe3d9f18bef143
src/mechanist/ContainerTradeFramework.java	MapObjectState	class	15	ui.render.surface	802	64779ca7bcaf40496fedd23a064c7e8c403b89e2e7e48214dc194de84ea82320
src/mechanist/ContainerTradeFramework.java	TradeOffer	class	43	ui.render.surface	802	64779ca7bcaf40496fedd23a064c7e8c403b89e2e7e48214dc194de84ea82320
src/mechanist/ContainerTradeFramework.java	RoomContainerApi	class	66	ui.render.surface	802	64779ca7bcaf40496fedd23a064c7e8c403b89e2e7e48214dc194de84ea82320
src/mechanist/ContainerTradeFramework.java	FacilityLinkedRoomCacheApi	class	172	ui.render.surface	802	64779ca7bcaf40496fedd23a064c7e8c403b89e2e7e48214dc194de84ea82320
src/mechanist/ContainerTradeFramework.java	RoomLootApi	class	294	ui.render.surface	802	64779ca7bcaf40496fedd23a064c7e8c403b89e2e7e48214dc194de84ea82320
src/mechanist/ContainerTradeFramework.java	DataSpikeChance	interface	295	ui.render.surface	802	64779ca7bcaf40496fedd23a064c7e8c403b89e2e7e48214dc194de84ea82320
src/mechanist/ContainerTradeFramework.java	TraderStockExpansionApi	class	515	ui.render.surface	802	64779ca7bcaf40496fedd23a064c7e8c403b89e2e7e48214dc194de84ea82320
src/mechanist/ContainerTradeFramework.java	TraderSupplyChainApi	class	591	ui.render.surface	802	64779ca7bcaf40496fedd23a064c7e8c403b89e2e7e48214dc194de84ea82320
src/mechanist/ContainerTradeFramework.java	TraderSession	class	690	ui.render.surface	802	64779ca7bcaf40496fedd23a064c7e8c403b89e2e7e48214dc194de84ea82320
src/mechanist/ContinuousGridMovementFramework.java	ContinuousGridMovementFramework	class	14	ui.render.surface	387	fc9c60dda9b2f33a08aca05cf409d1e44f1e9063d6a3c7b3e4b125075416f1fe
src/mechanist/ContinuousGridMovementFramework.java	ContinuousTileType	enum	18	ui.render.surface	387	fc9c60dda9b2f33a08aca05cf409d1e44f1e9063d6a3c7b3e4b125075416f1fe
src/mechanist/ContinuousGridMovementFramework.java	LogicalTile	record	29	ui.render.surface	387	fc9c60dda9b2f33a08aca05cf409d1e44f1e9063d6a3c7b3e4b125075416f1fe
src/mechanist/ContinuousGridMovementFramework.java	ContinuousPlayerState	record	33	ui.render.surface	387	fc9c60dda9b2f33a08aca05cf409d1e44f1e9063d6a3c7b3e4b125075416f1fe
src/mechanist/ContinuousGridMovementFramework.java	ContinuousCollisionGrid	interface	36	ui.render.surface	387	fc9c60dda9b2f33a08aca05cf409d1e44f1e9063d6a3c7b3e4b125075416f1fe
src/mechanist/ContinuousGridMovementFramework.java	ContinuousGridWorld	class	50	ui.render.surface	387	fc9c60dda9b2f33a08aca05cf409d1e44f1e9063d6a3c7b3e4b125075416f1fe
src/mechanist/ContinuousGridMovementFramework.java	MechanistContinuousCollisionGrid	class	101	ui.render.surface	387	fc9c60dda9b2f33a08aca05cf409d1e44f1e9063d6a3c7b3e4b125075416f1fe
src/mechanist/ContinuousGridMovementFramework.java	ContinuousGridPlayer	class	123	ui.render.surface	387	fc9c60dda9b2f33a08aca05cf409d1e44f1e9063d6a3c7b3e4b125075416f1fe
src/mechanist/ContinuousGridMovementFramework.java	ContinuousMovementGamePanel	class	284	ui.render.surface	387	fc9c60dda9b2f33a08aca05cf409d1e44f1e9063d6a3c7b3e4b125075416f1fe
src/mechanist/ControlReferenceTextSubsystem.java	ControlReferenceTextSubsystem	class	8	unclassified	192	404f4eb5eadf1151adeb322359636f63a8bbfd2b8d319d27c8f83ae76ecdf291
src/mechanist/CrashDeobfuscatorEngine.java	CrashDeobfuscatorEngine	class	27	unclassified	155	0ac334e946fe44d7080bba083adb4d06f82e02fe99ef0b26c27fefb4af442a11
src/mechanist/CrashDeobfuscatorEngine.java	CrashDeobfuscationException	class	152	unclassified	155	0ac334e946fe44d7080bba083adb4d06f82e02fe99ef0b26c27fefb4af442a11
src/mechanist/DebugLog.java	DebugLog	class	15	diagnostics.smoke.audit	115	95dc0c2a9804a1d84c6128d8327857aed072ae576456b4b7e943895556b6d377
src/mechanist/DefenseBuildSelectionAuthority.java	DefenseBuildSelectionAuthority	class	13	interaction.fixtures.machines	65	819bf43807878104b26ddb3999559457c080b48cb13330dd57cd20707b157798
src/mechanist/DefenseSemanticIntegration.java	DefenseSemanticIntegration	class	13	interaction.fixtures.machines	223	3c92c3b805c936935c8c3ce86bae8aedcad98fdca6d9855d07738d429c1cbd3e
src/mechanist/DefenseSemanticIntegration.java	DefenseKind	enum	16	interaction.fixtures.machines	223	3c92c3b805c936935c8c3ce86bae8aedcad98fdca6d9855d07738d429c1cbd3e
src/mechanist/DefenseSemanticIntegration.java	ActivationState	enum	17	interaction.fixtures.machines	223	3c92c3b805c936935c8c3ce86bae8aedcad98fdca6d9855d07738d429c1cbd3e
src/mechanist/DefenseSemanticIntegration.java	DefenseProfile	class	19	inventory.items.persistence	223	3c92c3b805c936935c8c3ce86bae8aedcad98fdca6d9855d07738d429c1cbd3e
src/mechanist/DisplayDensityAuthority.java	DisplayDensityAuthority	class	19	runtime.options	132	c3b0b75f43809c07e1e26467ccdeb78ef79fa29f16ff8692328a23b97efd4f7a
src/mechanist/DisplayDensityAuthority.java	DisplayDensitySettings	record	127	runtime.options	132	c3b0b75f43809c07e1e26467ccdeb78ef79fa29f16ff8692328a23b97efd4f7a
src/mechanist/DisplayScaleOptionsSubsystem.java	DisplayScaleOptionsSubsystem	class	9	runtime.options	80	952e140ec8408a5cea72e75fadc8ec0738bb8f0ebf78014a88d25b9bc91fa73e
src/mechanist/DomesticHabFixtureAuthority.java	DomesticHabFixtureAuthority	class	13	interaction.fixtures.machines	227	45aac7a962867b07248d4e00d3d0d35b993058523c12a18ab8c726631fedff9b
src/mechanist/DomesticHabFixtureAuthority.java	Variant	enum	34	interaction.fixtures.machines	227	45aac7a962867b07248d4e00d3d0d35b993058523c12a18ab8c726631fedff9b
src/mechanist/DoomRuntimeOptionsSubsystem.java	DoomRuntimeOptionsSubsystem	class	5	runtime.options	55	e04180f7bd50b4722b566a41d0721ab2b3dff8f3777495a3ccd4fb00c790be82
src/mechanist/DoorType.java	DoorType	enum	15	unclassified	44	2f6415edd5b69172923e9caaebe4ca213052b7c246706dbace6e338a8383269d
src/mechanist/DoorType.java	security	class	28	unclassified	44	2f6415edd5b69172923e9caaebe4ca213052b7c246706dbace6e338a8383269d
src/mechanist/EcclesiarchyTempleApi.java	EcclesiarchyTempleApi	class	15	unclassified	55	b65efc3b13825600197a68a7b35563043da17a0ba58b2e0b966d63ab07b20633
src/mechanist/EconomicGenerationBiasAuthority.java	EconomicGenerationBiasAuthority	class	6	world.generation.transition	247	86b55b021a80e574d97eafebf5b65d245fd13f5ebd40df9c1372645744e8bd76
src/mechanist/EconomicGenerationBiasAuthority.java	Result	class	9	world.generation.transition	247	86b55b021a80e574d97eafebf5b65d245fd13f5ebd40df9c1372645744e8bd76
src/mechanist/EconomicLocalTopologyMetadataSurfaceAuthority.java	EconomicLocalTopologyMetadataSurfaceAuthority	class	5	ui.render.surface	323	67075f0bd5aa90235735b1cb07e540b56a8b1b7f462d3aa22282896d786b3036
src/mechanist/EconomicLocalTopologyMetadataSurfaceAuthority.java	Surface	class	8	ui.render.surface	323	67075f0bd5aa90235735b1cb07e540b56a8b1b7f462d3aa22282896d786b3036
src/mechanist/EconomicLocalTopologyMetadataSurfaceAuthority.java	Result	class	62	ui.render.surface	323	67075f0bd5aa90235735b1cb07e540b56a8b1b7f462d3aa22282896d786b3036
src/mechanist/EconomicTopologyFramework.java	EconomicTopologyFramework	class	5	ui.render.surface	452	91e803f8adda41f3733f76a050ce8cfdec25cc08393014f38610ef3c2e47ddbb
src/mechanist/EconomicTopologyFramework.java	PressureType	enum	8	ui.render.surface	452	91e803f8adda41f3733f76a050ce8cfdec25cc08393014f38610ef3c2e47ddbb
src/mechanist/EconomicTopologyFramework.java	CirculationClass	enum	21	ui.render.surface	452	91e803f8adda41f3733f76a050ce8cfdec25cc08393014f38610ef3c2e47ddbb
src/mechanist/EconomicTopologyFramework.java	InfrastructureAgeBand	enum	38	ui.render.surface	452	91e803f8adda41f3733f76a050ce8cfdec25cc08393014f38610ef3c2e47ddbb
src/mechanist/EconomicTopologyFramework.java	ZonePurpose	enum	49	ui.render.surface	452	91e803f8adda41f3733f76a050ce8cfdec25cc08393014f38610ef3c2e47ddbb
src/mechanist/EconomicTopologyFramework.java	PressureProfile	class	72	ui.render.surface	452	91e803f8adda41f3733f76a050ce8cfdec25cc08393014f38610ef3c2e47ddbb
src/mechanist/EconomicTopologyFramework.java	FactionDoctrine	class	103	ui.render.surface	452	91e803f8adda41f3733f76a050ce8cfdec25cc08393014f38610ef3c2e47ddbb
src/mechanist/EconomicTopologyFramework.java	ZonePurposeProfile	class	131	ui.render.surface	452	91e803f8adda41f3733f76a050ce8cfdec25cc08393014f38610ef3c2e47ddbb
src/mechanist/EconomicTopologyMapIntelBridgeAuthority.java	EconomicTopologyMapIntelBridgeAuthority	class	12	server.authority.launcher	224	66efc77c36c11132899c4811f1f2ab8454d1dd77cf738cabc4e01693069fa799
src/mechanist/EconomicTopologyMapIntelBridgeAuthority.java	Surface	class	15	ui.render.surface	224	66efc77c36c11132899c4811f1f2ab8454d1dd77cf738cabc4e01693069fa799
src/mechanist/EconomicTopologyMapIntelBridgeAuthority.java	Result	class	29	server.authority.launcher	224	66efc77c36c11132899c4811f1f2ab8454d1dd77cf738cabc4e01693069fa799
src/mechanist/EconomicTopologyPreviewConsumerAuthority.java	EconomicTopologyPreviewConsumerAuthority	class	14	unclassified	256	773128aa7ada27749f738444e2e6716b156d4d8a0c7ff474e54a8592d6ff8026
src/mechanist/EconomicTopologyPreviewConsumerAuthority.java	TopologyContext	class	158	unclassified	256	773128aa7ada27749f738444e2e6716b156d4d8a0c7ff474e54a8592d6ff8026
src/mechanist/EconomicTopologyReportingOverlayAuthority.java	EconomicTopologyReportingOverlayAuthority	class	12	ui.render.surface	290	1322bc284f2f66130589f8a13274991f26575c6766afc6b097126adb6617a7c0
src/mechanist/EconomicTopologyReportingOverlayAuthority.java	Surface	class	16	ui.render.surface	290	1322bc284f2f66130589f8a13274991f26575c6766afc6b097126adb6617a7c0
src/mechanist/EconomicTopologyReportingOverlayAuthority.java	Result	class	48	ui.render.surface	290	1322bc284f2f66130589f8a13274991f26575c6766afc6b097126adb6617a7c0
src/mechanist/EditorEventBus.java	EditorEventBus	class	12	unclassified	48	4e09e9c5c75154d71ff9c434ab3195630760233c209c208b4ed4ae964ded3645
src/mechanist/EditorEventBus.java	EditorEvent	interface	41	unclassified	48	4e09e9c5c75154d71ff9c434ab3195630760233c209c208b4ed4ae964ded3645
src/mechanist/EditorEventBus.java	StatusChanged	record	42	unclassified	48	4e09e9c5c75154d71ff9c434ab3195630760233c209c208b4ed4ae964ded3645
src/mechanist/EditorEventBus.java	ModelChanged	record	43	unclassified	48	4e09e9c5c75154d71ff9c434ab3195630760233c209c208b4ed4ae964ded3645
src/mechanist/EditorEventBus.java	SelectionChanged	record	44	unclassified	48	4e09e9c5c75154d71ff9c434ab3195630760233c209c208b4ed4ae964ded3645
src/mechanist/EditorEventBus.java	DeploymentProgress	record	45	unclassified	48	4e09e9c5c75154d71ff9c434ab3195630760233c209c208b4ed4ae964ded3645
src/mechanist/EditorEventBus.java	DeploymentFinished	record	46	unclassified	48	4e09e9c5c75154d71ff9c434ab3195630760233c209c208b4ed4ae964ded3645
src/mechanist/EditorEventBus.java	DeploymentFailed	record	47	unclassified	48	4e09e9c5c75154d71ff9c434ab3195630760233c209c208b4ed4ae964ded3645
src/mechanist/EditorUndoRedoController.java	EditorUndoRedoController	class	8	ui.input.navigation	117	83891f79d8d74b2ac8eacec49a4019d268266ebed25aeaacfc158e0623090b58
src/mechanist/EditorUndoRedoController.java	EditorCommand	interface	49	ui.input.navigation	117	83891f79d8d74b2ac8eacec49a4019d268266ebed25aeaacfc158e0623090b58
